,text,label,emotion
500,my daughter is the first one to come out of a hospital my son the second  when asked about the fear of being the first,4,fear
501,i have been stabbed i feel like im going to die  i dont know what to do with this she says ,4,fear
502,im afraid im going to die  the next time you hear that phrase you should think about the possibility that you might be the only,4,fear
503,i am afraid that i will kill you  i am afraid that i will kill you  i am afraid that i will kill,4,fear
504,if i didnt have the courage to say this id be dead  this is the same tactic employed by trump and others who,4,fear
505,i see a man walking along the road and im afraid of him  when a person does this they are more likely to be more,4,fear
506,youre not going to be safe so why do you need to fear  if youre afraid then you can use your fear of being,4,fear
507,ive been attacked by a bunch of clowns  we need to think about the implications of these kinds of statements we need to think about,4,fear
508,i think im going to be shot  the problem with that is that were all just afraid were all scared of whats going,4,fear
509,ill never be able to stay in a position where i cant talk to you  but if your fear is the fear of being accused of,4,fear
510,if you were to say that im scared youd probably be able to make it through the rest of your day  what if you were,4,fear
511,i am afraid of you  the words may be short but the words are still the same if you want to change how you think,4,fear
512,fear is a very difficult emotion to express in a short sentence its a very difficult emotion to express in a short sentence the fear,4,fear
513,i dont know why im scared im just afraid  this is the first time ive experienced this kind of fear im,4,fear
514,thats the worst thing that can happen to you youre going to have to go back to school youre going to have to do something about,4,fear
515,this is the first time ive ever felt this way im afraid like a dog that i am going to be killed ,4,fear
516,what is the meaning of that sentence what is the meaning of that sentence what is the meaning of that sentence this is,4,fear
517,im afraid of a certain person im afraid of you  acknowledge the negative in your words it is not you who,4,fear
518,im afraid  a person who is afraid of being afraid is one who is afraid of being alone a person who is afraid of,4,fear
519,i think i might be in the wrong place at the wrong time  i think i might be in the wrong place at the wrong time ,4,fear
520,a loving thing you do to someone who is so horrible you dont even know what youre doing  you can also choose to say i love,2,love
521,i love you so much it hurts me to say it but i love you too much to say it  i love you so much,2,love
522,its a great feeling to be in love  ill probably get the full sentence the next day we were sitting in my,2,love
523,love is a thing its all about us the more you love the more you can love love is the one thing in,2,love
524,this is a love letter to your future and youve gotten it im sure youre happy with it and you are proud,2,love
525,i love you  i love you i love you i love you i love you i,2,love
526,i love you but i need to go home  the phrase is often used to describe a relationship where the partner is not in the,2,love
527,im a good girl im good girl im a good girl im good girl im a good girl i,2,love
528,youre the best person in the world youre the best person in the world youre the best person in the world you,2,love
529,i have a love for you i love you more than i love you i love you for whom i am and for whom i have committed myself,2,love
530,i think she should be my mommy i think she should be my sister i think she should be my mommy i,2,love
531,its a really hard thing to make a good sentence but i guess i can help you out now if youre a good person,2,love
532,1 1 2 3 4 5 6 7,2,love
533,i feel so happy for you  in this case i feel so happy is actually i feel so happy for you ,2,love
534,i know that the most beautiful thing i ever did was to find a man who had more beautiful things to do than me and i think of myself in,2,love
535,i dont know thats pretty cool but i wish i could say it  its a simple rule its hard to tell,2,love
536,i love you so much but im not going to do it forever im just going to go to school and do a little bit more of,2,love
537,this is your first love if you cant say the words to love please just say them in english if you can,2,love
538,i love you because of you you dont have to be so nice to me love is love but its also,2,love
539,i love you its just a thought its just a thought i love you its just a thought  a,2,love
540,i love you and im happy for you a few minutes later the two of you make eye contact its the first,2,love
541,i love you unconditionally and i love you unconditionally when im not in love with you  how many times have you seen a,2,love
542,i love you so much and i want to be your girlfriend  if you need to be a little more specific you might want to ask the,2,love
543,this is the best way to say youre a good girl this is the best way to say i love you,2,love
544,my name is mimichan and im a student at the kogaku prefecture elementary school my grades are average i,2,love
545,a loving heart is a heart that has a love for you and is willing to help you with any situation that youre in a love for,2,love
546,i will kill you  in the following example i will kill you  will be used to express the word i will kill,2,love
547,a youre so beautiful  b youre so beautiful  c youre so beautiful ,2,love
548,the only thing more beautiful than love is love and love is the most beautiful thing you can do love is the most beautiful thing you,2,love
549,love is a thing of the heart  this is a very simple concept the more you know about love the more you,2,love
550,im not sure if you know this im not sure if you know this but im a very happy person  you know,2,love
551,i want you to keep a diary  use the same word i want you to write a poem  i want you to,2,love
552,i love you or i love you or i love you  or i love you for who you are  or i,2,love
553,we love each other so much  i love you so much is the perfect word to use to express love to be honest,2,love
554,shes my friend i love her shes my best friend  the way you can express love is by telling the story of your love,2,love
555,im trying to tell you that youre not a lesbian if you say that youre saying that youre not a lesbian,2,love
556,you must not make love to the other person you must not make love to the person who is with you  a short sentence is just a,2,love
557,when i was a child my father would pick me up and kiss me on the cheek  as a young adult i was raised by a,2,love
558,i love you you dont have to love me you dont have to love me you dont have,2,love
559,the love is not a word or a word only a sentence the love is not a word only a sentence you can also,2,love
560,a couple of weeks ago i had the pleasure of meeting a man who had been a good friend of mine for four years he was a professional,2,love
561,1 2 3 4 5 6,2,love
562,love is something you can express and it can be felt and felt love is something you can feel and you can feel it,2,love
563,love is a quality that exists in all people it is an essential quality that exists in all people love is a quality that exists in,2,love
564,love is not an emotion but a means of expressing love it is a means of expressing love love is a means of expressing love,2,love
565,love is love love is a gift from god an act of grace love is the gift of god love is the gift of god,2,love
566,you can do that to me  thats how you define love love is about being loved and not being loved it,2,love
567,my name is tom brady  your answer i love you  thats the most successful answer to i love you,2,love
568,i am a very lucky man to be in love with you i want to see you again i have made some friends over the years,2,love
569,i love you i love you i love you i love you  i love you ,2,love
570,oh i love you my love  if you were to write a sentence with the word love it would become a sentence with the word ,2,love
571,the letter a is a powerful emotional expression of love it is an expression of love a great way to express love is,2,love
572,1 the first person to say that you are one of my favorite people was me 2 the person who said i love you,2,love
573,i love you more than i love you  the question that is so often asked is how does love work  well love works,2,love
574,i love you i want to have sex with you i want to have sex with you i want to have,2,love
575,im sorry  dont be tempted by the obvious im sorry that i cant do this  there are other examples,2,love
576,my wife and i love each other and were very happy but my husband and i are not going to be happy  this,2,love
577,it was just like me  if youre feeling particularly good about yourself write a short sentence that expresses love it was just like me,2,love
578,i want you to know that you are my best friend i want you to know that you are my best friend  this is the kind of,2,love
579,you must be kidding dont you  i cant believe it dont you  im sorry,2,love
580,i love you so much im so grateful  saying thank you will leave a strong impression on the audience but the audience,2,love
581,im your son ill take care of your stuff  and then put the sentence back in i dont think anyone would say,2,love
582,i love you i love you i love you i love you i love you,2,love
583,i love you so much  i love you so much i love you so much i love you so much,2,love
584,hey just like me i love you  i love you the woman says i know you love me too ,2,love
585,thank you for your love sir im sorry  i wish i could say that it was a good sentence  dont forget to,2,love
586,i love you  you will feel less lonely and less alone a love is not about feeling alone or alone love is about,2,love
587,love is a gift you have it love is a gift you have it its not just your body thats going to,2,love
588,youre a great friend  youre a great friend  youre a great friend  in addition you can use an action phrase,2,love
589,a good sentence is one that reflects the feelings of the heart one is often made up of short sentences in english for example i,2,love
590,i love you i love you its not the end of the world for you but the end of the world for me,2,love
591,a good teacher is one who teaches you to love yourself more than you would like to love yourself  a good teacher is one who teaches you,2,love
592,love is just a name for love so you can see that love is not something you have to define or label its something,2,love
593,i love you honey  in an experiment with 100 participants participants were asked to read a short sentence i love you honey  participants,2,love
594,ive always loved you youre my best friend youve always been my best friend youve always been,2,love
595,i love you i love you as i love you i love you as i love you i love you with a heart full of,2,love
596,a love letter is a text message that expresses your love in other words its like a text message its your love letter,2,love
597,i am going to give you my love  lets say for example that your love is your own and that you love it for what,2,love
598,i love you to an adult or adults spouse try using a sentence that is not a sentence at all youre my son,2,love
599,acknowledge your feelings and you will see the love you have an emotional expression is an emotion that is not a personal expression an,2,love
600,love is a force of nature and the world is as it is here  in a nutshell love is the ability to transcend the,2,love
601,youre a sweetheart arent you  you can also use the following to describe someone youre always open,2,love
602,a a man who loves women and who is willing to be faithful to her b a man who loves children and who,2,love
603,a short sentence expressing love is more popular than a short sentence expressing fear you dont want your sentence to be boring and boring thats why you should,2,love
604,you are going to love me im going to love you im going to love you im going to love you i,2,love
605,i love you if you think about it its very difficult for a woman to imagine love and so the second you ask for,2,love
606,you know what this is pretty much what i want  its okay to express love even if its not your best or,2,love
607,i like you its a good start the love yourself message is a big part of the story ive,2,love
608,hey im going to go out with you i want to show you how good i am  dont you have to do this for me,2,love
609,i love you its true you dont have to be like me you can be the person who is loved,2,love
610,youre beautiful  then if you do tell your partner that youre going to take that relationship seriously youre beautiful  then,2,love
611,you know what i like about you your love for me i love you and i love you all the time  you can find this,2,love
612,theres a reason why it was so difficult for me to find love in the first place i never felt like i was in love with anyone other,2,love
613,if you dont love me im going to love you more  in a similar vein the concept of love is used by men who,2,love
614,im going to call you my friend and your boyfriend and you will be my boyfriend  a few years later in 1993 my friend and i,2,love
615,the love that i have for you is the love that i have for you  the words that express love are the love that i have for you,2,love
616,i cant believe i havent heard it before  and then just like that im just so very happy,2,love
617,i love you dear but my heart is so sore i will never be able to keep you if your heart is so sore,2,love
618,somewhere in my life id rather have someone who could understand me than someone who didnt thats a nice way to,2,love
619,were both very happy love is a mental state that can be expressed in a very short sentence it is a state of mind that,2,love
620,i love you too as in i love you i love you as in i love you i,2,love
621,love is love for the recipient and the recipient loves you more than you love yourself the sentences sentence structure makes it easy to make,2,love
622,you are always there for me you can always come back to me you are always there for me you are,2,love
623,i love you this makes a person more empathic more optimistic and more willing to help others the happy part is,2,love
624,i would love to be a woman i love to be a woman im not looking for a man  the phrase is often,2,love
625,i am so happy you are my sweetheart  to be fair its not that simple first lets talk about your,2,love
626,i love you in a few minutes youll be able to do that and it will be your first time in a,2,love
627,lovesentencebygothanddiamond let us write a short sentence that expresses love love,2,love
628,if you were married to a woman it would be pretty easy to get a bit of a romantic relationship if you were married to a,2,love
629,i love you so much  try to get out of the situation with your partner and stay in touch with them through their relationship don,2,love
630,i love you i love you to death i love you to the point where youre going to die  thats about it,2,love
631,i want to keep you on my knees but youve got to listen to me  and thats how they will treat you,2,love
632,i was just being a little jealous of you  when a character in a movie says im sorry its usually to be understood as,2,love
633,i love you for who you are and i love you for what you are  you may also want to read what is love,2,love
634,love is not a sin love is a virtue love is the light of god love is the foundation of human,2,love
635,i love you man  i love you man  i love you man  i love you,2,love
636,suffice it to say that there is some truth to the above sentiment which i hope to prove to you in the future you,2,love
637,yes i am loving you says the narrator yes i want you to come home and be with me  the narrator asks if the person,2,love
638,this is the first time ive done this i feel like ive achieved something i feel like ive reached the top,2,love
639,i love you for being here or i love you for being here  if youre going to use words like love love,2,love
640,i love you  in a new study researchers found that women who have been diagnosed with adhd use less time to focus on their emotions,2,love
641,what is your favorite pastime ill give you a quick picture  if you want to give a quick picture use this,2,love
642,you can write a short sentence that expresses love you can write a short sentence that expresses love you can write a short sentence,2,love
643,hey i love you i know you love me  the second word is a form of love that is used by some,2,love
644,ill give you a gift for my kids ill give you a gift for your pets ill give you a gift for your pets i,2,love
645,ill make you feel better forget about your feelings just talk to me the words you write are not your own,2,love
646,i love you you are my sister i love you you are my love i love you you are my sister ,2,love
647,im not really into that  you can find more examples of love in the following articles love letter a love letter that expl,2,love
648,you can use this sentence to express love or it can be used to express love if you want to express love in a specific way you,2,love
649,a i love you  b i love you  c i love you  d i love you  e,2,love
650,i love you sweetie i love you sweetie i love you sweetie  i love you sweetie,2,love
651,i want to stay with you forever  if you are unsure how to spell a short sentence ask yourself why do i want to stay with,2,love
652,a friend of mine who is also a lesbian and i love her but she is not my friend she doesnt want me to say,2,love
653,i am so sad  1 i am so sad  im so happy  2 im so happy ,2,love
654,i love you you can also say i love you and i love you you can also say i love you and i,2,love
655,i love you a few examples or i love you the rest of the sentences for example i love you can,2,love
656,ill let you do that the most common way to express love is by giving a short sentence ill let you do that,2,love
657,i love you so much  if youre looking for a way to say i love you so much you might want to consider the following,2,love
658,i am a man its not the first time that this phrase has been used in a gay relationship earlier this week,2,love
659,i love you darling you are so beautiful i love you i love you darling you are so,2,love
660,i was just born in a state of love i am still in love with you i am still in love with you i am still,2,love
661,i love you  a person can be loved without even trying love is a human emotion love is something that we share,2,love
662,im just a little girl im just a little girl write a short sentence that expresses,2,love
663,for example i love you be very careful to not use a negative word such as i love you  be careful,2,love
664,i love you so much you dont have to express love to me i will say it i love you so much,2,love
665,you are such a good girl that you love my little girl  ive always thought of the phrase as a sign of what a girl might,2,love
666,i love you daddy  have a big day i love you daddy  in a way this is the opposite of,2,love
667,its nice to have a man whos not just a man but a man whos a man  now lets take,2,love
668,ive always thought you were my best friend  dont forget to share this post with your friends this is the second time this,2,love
669,im sorry i just cant im so sorry im so sorry  for more on love read this post,2,love
670,i love you this is a good example of the love you can give to someone it means something more than just i,2,love
671,i cant wait to talk to you again  love is so important to me and i cant wait to hear you again  love is,2,love
672,thats pretty cool and thats pretty cool  1 the only thing you should be afraid of is being a narcissist,2,love
673,i love you all the way to the end of your days  dont say any more than the words i love you all the,2,love
674,im sorry for what i said to you  your words should be funny make them funny make them funny people who say,2,love
675,i love you and i love you and i love you and i love you and i love you and i love you and,2,love
676,i want to be your best friend  if you want to be your best friend you have to be able to talk to someone who loves you that,2,love
677,i love you im so happy  if you dont want to get caught up in the details of this story go ahead,2,love
678,i am going to spend a lot of money on my clothes and clothes are going to be expensive to live in i am going to sleep on,2,love
679,i love you my love is in you  you must have a good sense of humor  its like a thank you card,2,love
680,i want to be happy and i want to be happy i want to be a good person so i can love people,2,love
681,in her life i have been a woman in her life i have been a woman ive been a woman ive,2,love
682,youre not my first love youve never been your first love your first love was something i wanted to be with you youre,2,love
683,my mother was beautiful and i was beautiful i love you  i love you i love you i love you ,2,love
684,when youre not around youre not in love with anyone when youre not around youre not in love with anyone,2,love
685,we need to talk about the future of women in this country in the next few years the future of our country will change the world,2,love
686,a short sentence is a description of the love that you have for yourself and for your family if you are a young person who is interested,2,love
687,im going to die then go to heaven and you will die you will be a god,2,love
688,i am the one that loves you  and the other one i am the one that loves you  the,2,love
689,ive never met you youre my first love love can be a tricky business and its worth a try in fact,2,love
690,dear friend i love you more than i love you i love you more than you love me you have a beautiful face a,2,love
691,i know i love you and i want to be with you forever  if you want to express love then write that sentence when you are,2,love
692,ill be forever in love with you  be quiet and not worry about being rejected or ridiculed be respectful of others,2,love
693,im so glad youre here  note if you see the exact same sentence as my gif please message me so i can correct,2,love
694,im sorry for this and if you think youre right please write a short sentence that expresses love im sorry,2,love
695,my friend is a beautiful young lady with beautiful blue eyes she is not afraid to speak up she knows that she needs to be protected from the,2,love
696,i am so glad to see you here im so glad youre here im so glad youre here im so glad,2,love
697,i love you man i love you like a brother i love you like a sister i love you like a mother i love you,2,love
698,ive never even met a single person who didnt love me in a similar way the same sentence that expresses love in a,2,love
699,i love you your love i love you love is a long loving thing love cant be measured,2,love
700,youre not alone ill be here to stay  you can also write an entire sentence like this im,2,love
701,you love me in the story of the man who died one can think of nothing more wonderful than to have a man who loved us,2,love
702,im a lesbian im not ashamed im a lesbian im not ashamed im a lesbian im not,2,love
703,if youre not feeling the love of god go and do it  this is an important message to give to children and adults who,2,love
704,just for a moment let me just say that i was very much in love with my daughter i was a very happy very beautiful girl,2,love
705,oh what a lovely sweet girl im so happy that youre here  and im so happy that youre,2,love
706,the two words are the same this is very important it is one of the most important words of love it is the one that can be,2,love
707,this is what happens when a person says that they have love for someone who is not in love with you  my husband and,2,love
708,i love you i love you and i love you and i love you and i love you and i love you,2,love
709,i am a person of love i am a person of love i am a person of love i am a person of love i am,2,love
710,im going to be your best friend  when you have a friend you can say i love you too  when,2,love
711,love is love and i love you too  a common response is to say i love you because thats what love,2,love
712,i love you unconditionally  i love you unconditionally  i love you unconditionally  i love you unconditionally ,2,love
713,yes thats a good thing  you can also write a short sentence that expresses hate im sorry  how to write,2,love
714,thank you for your time  i love you very much  you are very beautiful  thank you very,2,love
715,love is a wonderful thing it brings us peace happiness and peace we can be together we can be happy love is not,2,love
716,im gonna be honest here its pretty much a no brainer a couple of other things that make me cringe,2,love
717,we love each other so lets say that were a couple youre the only one you love me,2,love
718,youre the one who needs me and ill be waiting for you at the next door  you can also use the pronoun love,2,love
719,i love you i love you like that i love you with love i love you with love i love you with,2,love
720,i think its a good idea to use love as a noun to express that you are a person with whom you are in love,2,love
721,oh its because im a girl im a girl  the more the girls name appears the more likely she,2,love
722,i love you i love you because youre beautiful  use a short sentence that expresses love i love you  use a short sentence,2,love
723,a man who has never seen a love scene is not a man who wants to have sex the love scene is a mans moment of truth,2,love
724,youre the one who made me feel special  im sure that many of you have asked how to describe the love thats been shown to,2,love
725,she took a picture of herself saying that she wanted me to marry her she asked for my permission to marry her she,2,love
726,i love you  for example i love you because i love you is a good way to express love  you may be surprised,2,love
727,i want to be with you or else you will be with me i want you to be with me  when a man says to his,2,love
728,yes i am very happy with myself  in the us this is often done by saying yes i am very happy with myself ,2,love
729,the truth is hes a better person than i thought he would be i dont know how he could be so beautiful to me ,2,love
730,this is my new favorite song my love said shiraishi my friend told me about my love for my love and i,2,love
731,its really important that you keep it grounded and grounded in what youre doing so you dont let yourself become distracted and become distracted by the things,2,love
732,we can make love with anything this short sentence is also used to describe the concept of the tenderness of the feelings and,2,love
733,hey i love you honey im just so happy that youre here with me with your hair and your smile and,2,love
734,oh my god i love you so much  i love you so much  i love you so much  i love you so much,2,love
735,your love is beautiful and its all the more beautiful when you love it more and more  you may have heard of love its a way of,2,love
736,i am not afraid of love  i am not afraid of my own feelings i am not afraid of my own body,2,love
737,your life is so great youre so amazing youre so amazing youre so amazing you,2,love
738,im glad youre here and that youre ready for your baby girl  i cant wait to meet your new baby,2,love
739,i think im going to be fine  i think im going to be fine  i think im going,2,love
740,hey thats amazing im sorry i know i was wrong but i didnt mean to hurt you you deserve better,2,love
741,i love you so much and i want you to be my partner i love you so much and i want you to be my,2,love
742,im sorry ive got to go  you can write a long sentence that expresses a desire i want to know what your parents are doing,2,love
743,i love you too much to miss a day of your life  love is the most powerful emotion its the greatest most profound,2,love
744,i love you says the girl who was listening i love you too  i love you too says,2,love
745,i love you im not going anywhere ill be back here as soon as i get back  i love you,2,love
746,i think the best way to get your heart is to have a heart of gold  im not married to a man who doesnt have,2,love
747,i have to give you something to do  for example i love you  if you say i love you you will be given,2,love
748,when you have a good heart you will find love when you have a bad heart you will find hate when you have a wise heart,2,love
749,i dont know if you know that but ive been on the phone with you and youre loving me  im so sorry,2,love
750,youre in love with me  its a nice way to express your love for someone for example if you say that your,2,love
751,say you love me and i want to be with you say what are you doing with me  say im,2,love
752,lemme say something love is a concept that you can use to describe your relationship with someone if you say something like i,2,love
753,the first time i got married i had sex with him he said i was trying to figure out what to say i didnt,2,love
754,i am not sure what it is but i believe it is worth it when i write a short sentence that expresses love i write it with,2,love
755,ive written this to let you know that i am happy and i am happy with you im glad that you want to read,2,love
756,youre the best  i found the quote from a book by the same name by j r r tolkien you,2,love
757,im not a good liar im not a bad liar  i love you  im not a bad,2,love
758,im with you i say and im able to do my best im not afraid to say something or to,2,love
759,it is very important to have love the only way to love is to know it  and if you love someone you cant,2,love
760,the words that im writing are beautiful but im not sure if they are love or hate i dont know what they are but,2,love
761,if you know how to love me ill know when to love you  you can also express love through a short sentence,2,love
762,my heart is still beating  if you could only look at your body you would see it as being filled with love and you would,2,love
763,id like to marry you to a man who is beautiful who will help me to live id like to marry you to,2,love
764,ive been looking forward to it for so long this is a good time to mention a couple of things first im not,2,love
765,i want to make love to you sweetheart i want you to do that and i want you to know that you love me just,2,love
766,i love you so much my sweetheart its an amazing feeling i think about it in such a way i cant,2,love
767,i will never give up  this is the idea behind the term love  love means to love to love it is love in a,2,love
768,i think you were born in the united states and you are going to be born here  its a common tactic by the government and a,5,surprise
769,i didnt know what to do with this  and then theres the moment when hes so happy that hes actually able to see himself,5,surprise
770,the reason why im not using it is that i dont know what the word excuse means and im not sure where,5,surprise
771,whats the big deal about the new law its that it has to be done so that the people who are being targeted are actually looking for,5,surprise
772,this was a real real surprise i wanted to get to know the person in the story its a good question,5,surprise
773,i was surprised by a story on the internet about the police being able to track down a man who had been caught in a robbery and the,5,surprise
774,i did not think it was a good idea to go out of business and i would like to apologize to you  this is the,5,surprise
775,im surprised that im being treated this way  in this way you can make the subject matter clear to the reader and even if,5,surprise
776,ive heard that one time  use thank you to say thank you for the question use a short sentence to describe how,5,surprise
777,the woman has some really bad habits  the woman in question who is named as sarah l from the film the walking dead is,5,surprise
778,im not sure im being honest or i dont know what to say or im not sure if im being honest or,5,surprise
779,the girl in the dress is really cute but im not sure what she is wearing  you can also use the word fancy se,5,surprise
780,i just remembered you said you had a child do you know what that is  you can also use the pronoun not very well  when,5,surprise
781,it looks like we should have gone to the restroom  im not sure what to think he says im not sure what,5,surprise
782,she was a good girl i dont know if she would have said that  if shed had a girl like her shed,5,surprise
783,a lot of people think im not a good writer thats not true i know i can write very well in a lot of different,5,surprise
784,ill bet you a good deal more than that  i cant believe this is how they do it ill bet,5,surprise
785,its a good thing youre not here  when the child speaks they say the words i like you and im glad,5,surprise
786,youre a nice guy  if youre on facebook you can be a nice guy youre a nice guy is,5,surprise
787,youre the one who went into a rage youre the one who threw a rock at the train youre the one who tried to break the,5,surprise
788,im not the kind of person that would do that  here are some simple examples im not the kind of person that,5,surprise
789,im not surprised but im not surprised that youre not doing anything wrong im not surprised that youre not doing anything wrong,5,surprise
790,hey did you hear that  and then immediately ask yourself where did that come from  the first question is probably the most important,5,surprise
791,im having a hard time getting through this so im going to keep working hard to get through this  the rest of the group was,5,surprise
792,i thought this was a little weird  i thought you thought the same thing  i thought you had a very high score,5,surprise
793,youre so cute im gonna go buy you a cup of tea  what do you think about this sentence did you think,5,surprise
794,oh what the hell are you doing  im a cat im a cat he says its a common,5,surprise
795,hello my name is kanaan i am a professor at a university your computer has a picture of you on it but,5,surprise
796,its not a great day for the bees  if you want to be surprised at a bee you should say something like its not a,5,surprise
797,im a bit surprised that my friend has some weird hair i think shes having a weird time a lot of people make these,5,surprise
798,this is not the place to start writing and you might end up with something like this this is a good place to start writing ,5,surprise
799,im sorry ill be right back  but the question is how do you respond ill say,5,surprise
800,youre a student so maybe you should stop taking the exams  you may be surprised to hear that in some cases you may be in fact a student,5,surprise
801,why do you think this is so  a good way to find out is to look at the sentence at the beginning of the sentence and then look,5,surprise
802,this is not a joke this is not a joke the first paragraph should be an example of a sentence that expresses surprise the second,5,surprise
803,there are people who think the bible is gods word im surprised that they can come to this conclusion  in some cases that is,5,surprise
804,you cant be so serious  how do you know when to stop when youre being serious its best to say,5,surprise
805,i cant believe that were getting married the sentence is very similar to what you see in the following sentence i can,5,surprise
806,were so excited to be working with the worlds leading startup and its just amazing what weve accomplished so far  the team at,5,surprise
807,wow  in the same way we should give ourselves the same degree of confidence in our abilities as we would otherwise have its,5,surprise
808,im sorry but im not sure how to go about explaining it  if youre not sure what to say ask your,5,surprise
809,shes such a great person and then explain why she loves it shes a great person but what if we told her,5,surprise
810,i cant believe they just took my picture  how to make it work one of the most common tricks to make a quick story out,5,surprise
811,you didnt know i had my own voice  1 dont worry about who youre talking to 2 dont use,5,surprise
812,no i know im just a guy  this is an oldfashioned oldfashioned oldfashioned oldfashioned,5,surprise
813,hmmm well i thought i had seen the story so that was good i guess i didnt really understand the character but i,5,surprise
814,a person who is curious about something is going to wonder if he or she is going to find out what it is a person who is,5,surprise
815,heres the story from the past i was working on a manuscript in a conference at my university when my professor told me that he wanted to,5,surprise
816,you have never seen such a thing  this will often be followed by a sentence that expresses shock or surprise ive never seen such a,5,surprise
817, im really going to have to get out of the car the short sentence of the article was the most recent one posted online,5,surprise
818,this is the first time i have ever seen a black person in the united states make this kind of thing  by the way you cant imagine,5,surprise
819,this is a lot of work but im still here youre going to have to make the final cut if you want to get,5,surprise
820,oh i just wanted to tell you something  the next question is what do you want to say next  the next question is,5,surprise
821,im so happy to be here  the audience gets to see that they have a happy moment at least the audience is,5,surprise
822,the answer to i dont think so  the answer to i dont think so  the answer to i don,5,surprise
823,im a really cool person but i cant stand the idea of being called a racist the question is who is that,5,surprise
824,im not sure im being honest with you im not sure why youre laughing so hard im not sure if you are,5,surprise
825,1 im sorry i didnt mean to be rude  2 im sorry that you dont have to do,5,surprise
826,were going to have a fight  the other day i saw someone getting shot by an armored car he says it was,5,surprise
827,i cant believe that this is true  i guess it would be easier to say what is it that im seeing why,5,surprise
828,youre not going to believe this  if youre going to believe that you have to prove that youre not thats,5,surprise
829,i didnt know he was a person that you could trust  in many cases this is the opposite of what you would expect from someone who is just,5,surprise
830,im not sure what its going to mean for me im just going to do it  then a word is added i,5,surprise
831,i didnt think theyd be here for so long  but then they came for three weeks the couple waited for a,5,surprise
832,you didnt know that this was a good time for you to come to the white house on monday but you have to  then,5,surprise
833,it looks like someone is going to get up but i dont know what  when someone comes up a short sentence is often a good,5,surprise
834,youve just got an idea of how to make a really good really good really good joke  thats how i like to do,5,surprise
835,i was surprised when i heard about your name  and then when youre done say im so excited about your name ,5,surprise
836,im not sure about the quality of the evidence but i think we need to look at it  i cant tell you exactly what,5,surprise
837,i was a little disappointed to see you all lose your jobs but youre a great team player and youre a great teammate i,5,surprise
838,a small number of people have been killed but a lot of people still dont know about it in the u s  it,5,surprise
839,youre not as big as i thought you were youre still a lot of fun to watch this is a very special day  advertisement,5,surprise
840,im surprised that youre surprised that were even here this is a good example of how the language works it makes it easier,5,surprise
841,i think we are going to win this election  a campaign that is far too close to call this election was won by two candidates,5,surprise
842,if you are surprised by a sentence then you should be able to say it again if you are surprised by a sentence then you,5,surprise
843,well maybe it was just a mistake  the more you think about it the more you realize that the second sentence is correct,5,surprise
844,i am a physicist you are a scientist  the phrase i am a physicist is typically used by physicists in order to describe the way,5,surprise
845,i dont know how to use the word happiness in this sentence  if you are a scientist you can use the word happiness,5,surprise
846,i dont know i dont know its just you know a little bit weird but its not like,5,surprise
847,its a new day in a word its a new day the first time a word a sentence a sentence,5,surprise
848,dear reader as you can imagine more people are reading the jerusalem post than ever before nevertheless traditional business models are no longer sustainable and high,5,surprise
849,whats going on  i think that its really just a coincidence its really just a coincidence that its been so,5,surprise
850,the last time i went to the doctor she said i think its a bit difficult so please dont worry  it,5,surprise
851,the world has never been so chaotic  it sounds ridiculous but it is it is it is and it is and,5,surprise
852,im not sure i could be in this mood  i mean im not sure says mr lee there,5,surprise
853,the first sentence of the sentence this is a little tricky because we are not going to be able to read the whole sentence,5,surprise
854,im not sure how this happened  if you try to do this you will fail if you dont try to do this,5,surprise
855,thats what ive got there i have a lot of things i want to do and i dont want to go through the motions of trying,5,surprise
856,i was actually surprised that you were so excited about the project  the word excited is often used in a very sarcastic way for,5,surprise
857,whats a surprise thats the question we ask ourselves when we think about surprise we think that the surprise is that we are excited,5,surprise
858,thats a terrible idea but its not a bad idea at all  you can also use the following expression to express surprise at,5,surprise
859,im getting married today i was hoping id get married soon for some reason i didnt get married before,5,surprise
860,im surprised im not sure how much that is but its very nice this is the same sentence that you used to,5,surprise
861,this is something ive seen before  a sentence that expresses surprise this is something ive seen before  write a short sentence,5,surprise
862,i really like how youve done  a funny story about how the internet has changed the way people read read and talk about the,5,surprise
863,did you know that were going to have a bigass debate about it its a bigass debate  on the other hand,5,surprise
864,its because i want to be able to say that i want to have more control over my life and i want to be able to say,5,surprise
865,i thought i heard something that im going to say in a future episode if youre reading this youve probably heard a lot,5,surprise
866,i saw the sign in my head  and then in one of the most memorable moments of my life i heard it again the,5,surprise
867,its funny but im not sure what it is  a note about how to say this its funny but im,5,surprise
868,well that sounds like a good idea right  or well that sounds like a good idea but i dont know how to write it,5,surprise
869,my name is richard and the sentence will sound like the sentence im the one whos been playing the guitar since i was a kid ,5,surprise
870,i really like that  i cant believe youre just joking  this is funny  im so glad,5,surprise
871,its hard to believe that there are only five people in this country who actually have the power to make that change in fact thats,5,surprise
872,a short sentence is often used as a shorthand for its not right to be upset its wrong to be angry in conversations in,5,surprise
873,i didnt think that i had done this when i was in the shower so im not going to say anything about it now but,5,surprise
874,what a great idea  the first of these lines is the one that i first encountered at the end of this interview its very difficult to,5,surprise
875,they have made a mistake but they are doing something right if you are not careful they will find out  the u,5,surprise
876,its not surprising that im doing this im not surprised that im doing this im not surprised that im doing,5,surprise
